name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
Domingos_Quina_375,0,0,0,0,0.0,375,7,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,4,0,0,0,0,1,0,6262,3,0,0.0,0,0,0,0,45,True,0,1
Dominic_Calvert-Lewin_147,0,0,5,1,11.2,147,4,0,0,1.9,1.4,2019-08-10T14:00:00Z,68,7,0,0,0,0,1,0,104923,0,0,6.0,2,0,0,0,60,False,0,1
Dominic_Solanke_69,0,0,3,0,0.0,69,2,0,0,0.0,0.0,2019-08-10T14:00:00Z,1,15,0,0,0,0,1,0,31837,1,1,0.0,1,0,0,0,55,True,0,1
Douglas Luiz_Soares de Paulo_470,0,0,3,0,10.0,470,6,2,0,2.2,11.6,2019-08-10T16:30:00Z,8,17,0,0,0,0,1,0,36123,1,3,0.0,1,0,0,0,45,False,0,1
Dwight_McNeil_97,0,0,15,1,5.3,97,3,0,0,2.1,15.8,2019-08-10T14:00:00Z,83,16,0,0,0,0,1,0,23782,0,3,0.0,3,0,0,0,60,True,0,1
Ederson_Santana de Moraes_212,0,0,26,1,0.0,212,8,0,0,2.9,28.8,2019-08-10T11:30:00Z,90,19,0,0,0,0,1,3,980143,5,0,0.0,7,0,0,0,60,False,0,1
Edward_Nketiah_13,0,0,0,0,0.0,13,10,0,0,0.0,0.0,2019-08-11T13:00:00Z,0,13,0,0,0,0,1,0,102737,1,0,0.0,0,0,0,0,45,False,0,1
Eldin_Jakupovic_169,0,0,0,0,0.0,169,5,0,0,0.0,0.0,2019-08-11T13:00:00Z,0,20,0,0,0,0,1,0,6851,0,0,0.0,0,0,0,0,45,True,0,1
Emerson_Palmieri dos Santos_107,0,0,8,0,19.7,107,9,4,0,8.8,23.2,2019-08-11T15:30:00Z,90,12,0,0,0,0,1,0,45795,0,4,45.0,0,0,0,0,55,False,0,1
Emiliano_Buendía_283,1,0,16,0,40.5,283,1,4,0,9.9,34.2,2019-08-09T19:00:00Z,90,10,0,0,0,0,1,0,24938,1,4,24.0,4,0,0,0,60,False,1,1
Emiliano_Martínez_427,0,0,0,0,0.0,427,10,0,0,0.0,0.0,2019-08-11T13:00:00Z,0,13,0,0,0,0,1,0,16175,1,0,0.0,0,0,0,0,45,False,0,1
Emil_Krafth_519,0,0,0,0,0.0,519,10,0,0,0.0,0.0,2019-08-11T13:00:00Z,0,1,0,0,0,0,1,0,3239,1,0,0.0,0,0,0,0,45,True,0,1
Enda_Stevens_291,0,0,11,0,3.1,291,2,1,0,1.5,10.2,2019-08-10T14:00:00Z,90,3,0,0,0,0,1,0,21696,1,1,2.0,2,0,0,0,50,False,0,1
Eric_Bailly_228,0,0,0,0,0.0,228,9,0,0,0.0,0.0,2019-08-11T15:30:00Z,0,6,0,0,0,0,1,0,3005,0,4,0.0,0,0,0,0,50,True,0,1
Eric_Dier_350,0,0,0,0,0.0,350,6,0,0,0.0,0.0,2019-08-10T16:30:00Z,0,2,0,0,0,0,1,0,10534,1,3,0.0,0,0,0,0,50,True,0,1
Erik_Lamela_346,0,0,15,0,38.3,346,6,1,0,8.9,11.6,2019-08-10T16:30:00Z,87,2,0,0,0,0,1,0,37710,1,3,39.0,1,0,0,0,60,True,1,1
Erik_Pieters_447,2,2,43,1,25.1,447,3,0,0,8.3,56.8,2019-08-10T14:00:00Z,90,16,0,0,0,0,1,0,9332,0,3,1.0,14,0,0,0,45,True,0,1
Ethan_Ampadu_121,0,0,0,0,0.0,121,9,0,0,0.0,0.0,2019-08-11T15:30:00Z,0,12,0,0,0,0,1,0,1685,0,4,0.0,0,0,0,0,45,False,0,1
Etienne_Capoue_373,0,0,7,0,2.6,373,7,3,0,1.3,9.2,2019-08-10T14:00:00Z,90,4,0,0,0,0,1,0,57796,3,0,1.0,2,0,0,0,50,True,0,1
Ezri_Konsa Ngoyo_452,0,0,0,0,0.0,452,6,0,0,0.0,0.0,2019-08-10T16:30:00Z,0,17,0,0,0,0,1,0,4111,1,3,0.0,0,0,0,0,45,False,0,1
Fabian_Delph_205,0,0,0,0,0.0,205,4,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,7,0,0,0,0,1,0,25909,0,0,0.0,0,0,0,0,55,False,0,1
Fabian_Schär_252,0,0,12,0,1.7,252,10,1,0,3.0,23.4,2019-08-11T13:00:00Z,90,1,0,0,0,0,1,0,99525,1,0,5.0,2,0,0,0,50,True,0,1
Fabio Henrique_Tavares_197,0,0,18,0,11.8,197,1,1,0,4.4,25.6,2019-08-09T19:00:00Z,90,14,0,0,0,0,1,0,49706,1,4,7.0,2,0,0,0,55,True,0,1
Fabián_Balbuena_382,0,0,6,0,0.4,382,8,5,0,0.6,5.6,2019-08-10T11:30:00Z,90,11,0,0,0,0,1,0,27470,5,0,0.0,-1,0,0,0,45,True,1,1
Federico_Fernández_254,0,0,0,0,0.0,254,10,0,0,0.0,0.0,2019-08-11T13:00:00Z,0,1,0,0,0,0,1,0,10073,1,0,0.0,0,0,0,0,45,True,0,1
Felipe Anderson_Pereira Gomes_390,0,0,0,0,1.6,390,8,2,0,0.5,3.8,2019-08-10T11:30:00Z,65,11,0,0,0,0,1,0,529492,5,0,0.0,1,0,0,0,70,True,1,1
Fernando_Luiz Rosa_221,0,0,0,0,0.0,221,8,0,0,0.0,0.0,2019-08-10T11:30:00Z,0,19,0,0,0,0,1,0,70381,5,0,0.0,0,0,0,0,55,False,0,1
Fikayo_Tomori_529,0,0,0,0,0.0,529,9,0,0,0.0,0.0,2019-08-11T15:30:00Z,0,12,0,0,0,0,1,0,0,0,4,0.0,0,0,0,0,45,False,0,1
Florian_Lejeune_257,0,0,0,0,0.0,257,10,0,0,0.0,0.0,2019-08-11T13:00:00Z,0,1,0,0,0,0,1,0,223,1,0,0.0,0,0,0,0,45,True,0,1
Florin_Andone_46,0,1,27,0,0.5,46,7,0,1,5.8,40.0,2019-08-10T14:00:00Z,26,18,0,0,0,0,1,0,20055,3,0,17.0,6,0,0,0,50,False,0,1
Francisco_Femenía Far_357,0,0,16,0,34.9,357,7,3,0,5.9,17.2,2019-08-10T14:00:00Z,90,4,0,0,0,0,1,0,49998,3,0,7.0,1,0,0,0,45,True,0,1
Fraser_Forster_317,0,0,0,0,0.0,317,3,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,5,0,0,0,0,1,0,58416,0,3,0.0,0,0,0,0,45,False,0,1
Frederick_Woodman_264,0,0,0,0,0.0,264,10,0,0,0.0,0.0,2019-08-11T13:00:00Z,0,1,0,0,0,0,1,0,64138,1,0,0.0,0,0,0,0,40,True,0,1
Frederico_Rodrigues de Paula Santos_244,0,0,0,0,0.0,244,9,0,0,0.0,0.0,2019-08-11T15:30:00Z,0,6,0,0,0,0,1,0,9973,0,4,0.0,0,0,0,0,55,True,0,1
Frédéric_Guilbert_458,0,0,0,0,0.0,458,6,0,0,0.0,0.0,2019-08-10T16:30:00Z,0,17,0,0,0,0,1,0,32103,1,3,0.0,0,0,0,0,45,False,0,1
Gabriel Fernando_de Jesus_211,0,0,31,1,4.8,211,8,0,1,8.0,33.4,2019-08-10T11:30:00Z,68,19,0,0,0,0,1,0,126424,5,0,42.0,6,0,0,0,95,False,0,1
Gabriel Teodoro_Martinelli Silva_504,0,0,2,0,0.0,504,10,0,0,0.0,0.0,2019-08-11T13:00:00Z,6,13,0,0,0,0,1,0,46077,1,0,0.0,1,0,0,0,45,False,0,1
Gary_Cahill_503,0,0,0,0,0.0,503,4,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,8,0,0,0,0,1,0,116208,0,0,0.0,0,0,0,0,45,True,0,1
Gaëtan_Bong_41,0,0,0,0,0.0,41,7,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,18,0,0,0,0,1,0,9444,3,0,0.0,0,0,0,0,45,False,0,1
Georges-Kévin_Nkoudou_527,0,0,3,0,0.0,527,6,0,0,1.8,0.0,2019-08-10T16:30:00Z,2,2,0,0,0,0,1,0,0,1,3,18.0,1,0,0,0,50,True,0,1
George_Baldock_294,0,0,1,0,3.8,294,2,1,0,0.7,0.4,2019-08-10T14:00:00Z,90,3,0,0,0,0,1,0,8980,1,1,3.0,2,0,0,0,45,False,0,1
Georginio_Wijnaldum_199,0,0,11,0,5.2,199,1,1,0,1.1,3.8,2019-08-09T19:00:00Z,90,14,0,0,0,0,1,0,145844,1,4,2.0,2,0,0,0,55,True,0,1
Gerard_Deulofeu_363,0,0,1,0,5.5,363,7,1,0,0.6,0.0,2019-08-10T14:00:00Z,45,4,0,0,0,0,1,0,337999,3,0,3.0,1,0,0,0,65,True,0,1
Giovani_Lo Celso_523,0,0,0,0,0.0,523,6,0,0,0.0,0.0,2019-08-10T16:30:00Z,0,2,0,0,0,0,1,0,30815,1,3,0.0,0,0,0,0,75,True,0,1
Glenn_Murray_44,0,0,0,1,3.1,44,7,0,0,1.1,4.2,2019-08-10T14:00:00Z,63,18,0,0,0,0,1,0,209377,3,0,4.0,2,0,0,0,60,False,0,1
Grady_Diangana_398,0,0,0,0,0.0,398,8,0,0,0.0,0.0,2019-08-10T11:30:00Z,0,11,0,0,0,0,1,0,6188,5,0,0.0,0,0,0,0,45,True,0,1
Granit_Xhaka_18,0,0,11,1,24.2,18,10,0,0,4.5,15.8,2019-08-11T13:00:00Z,90,13,0,0,0,0,1,0,83398,1,0,5.0,2,0,0,0,55,False,1,1
Grant_Hanley_277,0,0,2,0,0.0,277,1,4,0,0.9,8.6,2019-08-09T19:00:00Z,90,10,1,0,0,0,1,0,143674,1,4,0.0,-2,0,0,0,40,False,0,1
Gylfi_Sigurdsson_151,0,0,3,1,13.1,151,4,0,0,5.5,4.8,2019-08-10T14:00:00Z,78,7,0,0,0,0,1,0,791565,0,0,37.0,3,0,0,0,80,False,0,1
Hamza_Choudhury_180,0,0,15,1,12.4,180,5,0,0,3.1,10.6,2019-08-11T13:00:00Z,60,20,0,0,0,0,1,0,30605,0,0,8.0,3,0,0,0,45,True,0,1
Harry_Kane_338,0,3,50,0,24.1,338,6,1,2,18.3,64.2,2019-08-10T16:30:00Z,90,2,0,0,0,0,1,0,1591131,1,3,95.0,13,0,0,0,110,True,0,1
Harry_Maguire_160,0,0,29,1,10.8,160,9,0,0,5.4,34.8,2019-08-11T15:30:00Z,90,6,0,0,0,0,1,0,932347,0,4,8.0,6,0,0,0,55,True,0,1
Harry_Wilson_505,0,0,0,0,0.0,505,2,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,15,0,0,0,0,1,0,62133,1,1,0.0,0,0,0,0,60,True,0,1
Harry_Winks_347,0,0,14,0,29.6,347,6,1,0,4.1,10.8,2019-08-10T16:30:00Z,63,2,0,0,0,0,1,0,20098,1,3,1.0,2,0,0,0,55,True,0,1
Harvey_Barnes_172,0,0,3,0,2.1,172,5,0,0,1.9,5.6,2019-08-11T13:00:00Z,29,20,0,0,0,0,1,0,13242,0,0,11.0,1,0,0,0,60,True,0,1
Henrikh_Mkhitaryan_16,0,0,0,1,19.4,16,10,0,0,4.2,0.2,2019-08-11T13:00:00Z,83,13,0,0,0,0,1,0,126595,1,0,22.0,2,0,0,0,70,False,1,1
Henri_Lansbury_35,0,0,0,0,0.0,35,6,0,0,0.0,0.0,2019-08-10T16:30:00Z,0,17,0,0,0,0,1,0,12198,1,3,0.0,0,0,0,0,45,False,0,1
Heung-Min_Son_342,0,0,0,0,0.0,342,6,0,0,0.0,0.0,2019-08-10T16:30:00Z,0,2,0,0,0,0,1,0,60979,1,3,0.0,0,0,0,0,95,True,0,1
Heurelho da Silva_Gomes_513,0,0,0,0,0.0,513,7,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,4,0,0,0,0,1,0,10411,3,0,0.0,0,0,0,0,45,True,0,1
Hugo_Lloris_340,0,0,13,0,0.0,340,6,1,0,2.1,21.4,2019-08-10T16:30:00Z,90,2,0,0,0,0,1,3,514748,1,3,0.0,3,0,0,0,55,True,0,1
Héctor_Bellerín_2,0,0,0,0,0.0,2,10,0,0,0.0,0.0,2019-08-11T13:00:00Z,0,13,0,0,0,0,1,0,7979,1,0,0.0,0,0,0,0,55,False,0,1
Hélder_Costa_418,0,0,0,0,0.0,418,5,0,0,0.0,0.0,2019-08-11T13:00:00Z,0,9,0,0,0,0,1,0,1482,0,0,0.0,0,0,0,0,50,False,0,1
Ibrahim_Amadou_507,0,0,0,0,0.0,507,1,0,0,0.0,0.0,2019-08-09T19:00:00Z,0,10,0,0,0,0,1,0,2422,1,4,0.0,0,0,0,0,45,False,0,1
Idrissa_Gueye_156,0,0,0,0,0.0,156,4,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,7,0,0,0,0,1,0,2779,0,0,0.0,0,0,0,0,50,False,0,1
Ilkay_Gündogan_222,0,0,3,0,3.8,222,8,0,0,0.5,1.2,2019-08-10T11:30:00Z,11,19,0,0,0,0,1,0,177023,5,0,0.0,1,0,0,0,55,False,0,1
Isaac_Hayden_271,0,0,20,0,12.0,271,10,1,0,3.4,22.4,2019-08-11T13:00:00Z,90,1,0,0,0,0,1,0,432483,1,0,0.0,2,0,0,0,45,True,0,1
Isaac_Success Ajayi_365,0,0,1,0,0.0,365,7,1,0,0.0,0.0,2019-08-10T14:00:00Z,15,4,0,0,0,0,1,0,47746,3,0,0.0,1,0,0,0,50,True,0,1
Ismaïla_Sarr_525,0,0,0,0,0.0,525,7,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,4,0,0,0,0,1,0,22066,3,0,0.0,0,0,0,0,65,True,0,1
Issa_Diop_381,0,0,3,0,0.3,381,8,5,0,1.2,5.0,2019-08-10T11:30:00Z,90,11,0,0,0,0,1,0,231395,5,0,7.0,0,0,0,0,45,True,0,1
Ivan_Cavaleiro_419,0,0,0,0,0.0,419,5,0,0,0.0,0.0,2019-08-11T13:00:00Z,0,9,0,0,0,0,1,0,722,0,0,0.0,0,0,0,0,50,False,0,1
Jack_Colback_482,0,0,0,0,0.0,482,10,0,0,0.0,0.0,2019-08-11T13:00:00Z,0,1,0,0,0,0,1,0,4015,1,0,0.0,0,0,0,0,45,True,0,1
Jack_Cork_102,0,0,10,1,2.1,102,3,0,0,1.0,8.2,2019-08-10T14:00:00Z,90,16,0,0,0,0,1,0,16050,0,3,0.0,3,0,0,0,50,True,0,1
Jack_Grealish_29,0,0,22,0,22.1,29,6,3,0,4.9,27.0,2019-08-10T16:30:00Z,90,17,0,0,0,0,1,0,345002,1,3,0.0,2,0,0,0,60,False,0,1
Jack_O'Connell_293,0,0,12,0,4.6,293,2,1,0,2.0,15.6,2019-08-10T14:00:00Z,90,3,0,0,0,0,1,0,20821,1,1,0.0,2,0,0,0,45,False,0,1
Jack_Simpson_66,0,0,0,0,0.0,66,2,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,15,0,0,0,0,1,0,476670,1,1,0.0,0,0,0,0,40,True,0,1
Jack_Stacey_446,0,0,0,0,0.0,446,2,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,15,0,0,0,0,1,0,8835,1,1,0.0,0,0,0,0,45,True,0,1
Jack_Stephens_308,0,0,10,0,0.1,308,3,2,0,1.3,10.6,2019-08-10T14:00:00Z,72,5,0,0,0,0,1,0,7817,0,3,2.0,1,0,0,0,45,False,0,1
Jack_Wilshere_394,0,0,3,0,2.1,394,8,2,0,0.5,2.6,2019-08-10T11:30:00Z,55,11,0,0,0,0,1,0,32147,5,0,0.0,1,0,0,0,50,True,0,1
Jacob_Murphy_483,0,0,0,0,0.0,483,10,0,0,0.0,0.0,2019-08-11T13:00:00Z,0,1,0,0,0,0,1,0,1504,1,0,0.0,0,0,0,0,50,True,0,1
Jake_Eastwood_299,0,0,0,0,0.0,299,2,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,3,0,0,0,0,1,0,17039,1,1,0.0,0,0,0,0,45,False,0,1
Jamaal_Lascelles_258,0,0,13,0,0.4,258,10,1,0,2.0,19.6,2019-08-11T13:00:00Z,90,1,0,0,0,0,1,0,458877,1,0,0.0,2,0,0,0,45,True,0,1
Jamal_Lewis_276,0,0,15,0,25.1,276,1,4,0,4.9,24.2,2019-08-09T19:00:00Z,90,10,0,0,0,0,1,0,12026,1,4,0.0,0,0,0,0,45,False,0,1
James_Chester_23,0,0,0,0,0.0,23,6,0,0,0.0,0.0,2019-08-10T16:30:00Z,0,17,0,0,0,0,1,0,8669,1,3,0.0,0,0,0,0,45,False,0,1
James_Garner_250,0,0,0,0,0.0,250,9,0,0,0.0,0.0,2019-08-11T15:30:00Z,0,6,0,0,0,0,1,0,6284,0,4,0.0,0,0,0,0,45,True,0,1
James_Justin_433,0,0,0,0,0.0,433,5,0,0,0.0,0.0,2019-08-11T13:00:00Z,0,20,0,0,0,0,1,0,7262,0,0,0.0,0,0,0,0,50,True,0,1
James_Maddison_171,0,0,9,1,49.2,171,5,0,0,6.6,3.6,2019-08-11T13:00:00Z,90,20,0,0,0,0,1,0,568427,0,0,13.0,3,0,0,0,70,True,0,1
James_McArthur_138,0,0,15,1,11.6,138,4,0,0,3.3,21.2,2019-08-10T14:00:00Z,90,8,0,0,0,0,1,0,110758,0,0,0.0,3,0,0,0,55,True,0,1
James_McCarthy_157,0,0,0,0,0.0,157,4,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,8,0,0,0,0,1,0,38471,0,0,0.0,0,0,0,0,45,True,0,1
James_Milner_200,0,0,3,0,0.3,200,1,0,0,0.1,0.2,2019-08-09T19:00:00Z,4,14,0,0,0,0,1,0,48632,1,4,0.0,1,0,0,0,55,True,0,1
James_Tarkowski_84,0,0,23,1,0.2,84,3,0,0,5.4,18.0,2019-08-10T14:00:00Z,90,16,0,0,0,0,1,0,96554,0,3,36.0,6,0,0,0,50,True,0,1
James_Tomkins_124,0,0,0,0,0.0,124,4,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,8,0,0,0,0,1,0,769,0,0,0.0,0,0,0,0,50,True,0,1
James_Ward-Prowse_321,0,0,10,0,15.1,321,3,3,0,4.3,10.8,2019-08-10T14:00:00Z,90,5,0,0,0,0,1,0,56852,0,3,17.0,2,0,0,0,60,False,0,1
Jamie_Vardy_166,0,0,5,1,4.9,166,5,0,0,1.6,6.8,2019-08-11T13:00:00Z,90,20,0,0,0,0,1,0,586801,0,0,4.0,2,0,0,0,90,True,0,1
Jannik_Vestergaard_304,0,0,13,0,1.3,304,3,3,0,5.1,16.4,2019-08-10T14:00:00Z,90,5,0,0,0,0,1,0,10483,0,3,33.0,1,0,0,0,50,False,0,1
Jan_Bednarek_307,0,0,13,0,10.8,307,3,3,0,4.1,20.4,2019-08-10T14:00:00Z,90,5,0,0,0,0,1,0,43489,0,3,10.0,1,0,0,0,45,False,0,1
Jan_Vertonghen_330,0,0,0,0,0.0,330,6,0,0,0.0,0.0,2019-08-10T16:30:00Z,0,2,0,0,0,0,1,0,199716,1,3,0.0,0,0,0,0,55,True,0,1
Javier_Hernández Balcázar_386,0,0,-2,0,1.0,386,8,3,0,2.1,1.6,2019-08-10T11:30:00Z,24,11,0,0,0,0,1,0,57838,5,0,18.0,1,0,0,0,60,True,0,1
Javier_Manquillo_256,0,0,10,0,11.1,256,10,1,0,2.2,8.6,2019-08-11T13:00:00Z,90,1,0,0,0,0,1,0,9344,1,0,2.0,2,0,0,0,45,True,0,1
Jay_Rodriguez_451,0,0,2,0,0.0,451,3,0,0,0.0,0.0,2019-08-10T14:00:00Z,6,16,0,0,0,0,1,0,25916,0,3,0.0,1,0,0,0,60,True,0,1
Jean-Philippe_Gbamin_497,0,0,6,0,4.6,497,4,0,0,1.1,6.8,2019-08-10T14:00:00Z,45,7,0,0,0,0,1,0,4598,0,0,0.0,1,0,0,0,50,False,0,1
Jed_Steer_429,0,0,0,0,0.0,429,6,0,0,0.0,0.0,2019-08-10T16:30:00Z,0,17,0,0,0,0,1,0,8824,1,3,0.0,0,0,0,0,45,False,0,1
Jefferson_Lerma_82,0,0,13,0,3.3,82,2,1,0,2.4,12.0,2019-08-10T14:00:00Z,90,15,0,0,0,0,1,0,12723,1,1,9.0,2,0,0,0,50,True,0,1
Jeffrey_Schlupp_137,0,0,0,0,0.0,137,4,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,8,0,0,0,0,1,0,7981,0,0,0.0,0,0,0,0,55,True,0,1
Jeff_Hendrick_100,0,0,0,0,0.0,100,3,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,16,0,0,0,0,1,0,5770,0,3,0.0,0,0,0,0,55,True,0,1
Jesse_Lingard_241,0,0,2,1,13.3,241,9,0,0,1.6,0.2,2019-08-11T15:30:00Z,85,6,0,0,0,0,1,0,77366,0,4,2.0,2,0,0,0,65,True,1,1
Jesús_Vallejo Lázaro_473,0,0,0,0,0.0,473,5,0,0,0.0,0.0,2019-08-11T13:00:00Z,0,9,0,0,0,0,1,0,25791,0,0,0.0,0,0,0,0,50,False,0,1
Jetro_Willems_498,0,0,6,0,11.2,498,10,1,0,1.9,5.4,2019-08-11T13:00:00Z,36,1,0,0,0,0,1,0,10377,1,0,2.0,1,0,0,0,45,True,0,1
Joelinton Cássio_Apolinário de Lira_466,0,0,15,0,0.0,466,10,1,0,0.0,0.0,2019-08-11T13:00:00Z,90,1,0,0,0,0,1,0,136531,1,0,0.0,2,0,0,0,60,True,0,1
Joel_Matip_185,0,0,0,0,0.0,185,1,0,0,0.0,0.0,2019-08-09T19:00:00Z,0,14,0,0,0,0,1,0,65735,1,4,0.0,0,0,0,0,55,True,0,1
Joel_Ward_126,0,0,23,1,0.9,126,4,0,0,1.5,14.2,2019-08-10T14:00:00Z,90,8,0,0,0,0,1,0,25054,0,0,0.0,6,0,0,0,45,True,0,1
Joe_Hart_95,0,0,0,0,0.0,95,3,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,16,0,0,0,0,1,0,121823,0,3,0.0,0,0,0,0,45,True,0,1
Johann Berg_Gudmundsson_96,0,1,28,1,33.1,96,3,0,1,9.9,44.2,2019-08-10T14:00:00Z,90,16,0,0,0,0,1,0,15688,0,3,22.0,9,0,0,0,60,True,0,1
John_Egan_295,0,0,16,0,0.3,295,2,1,0,2.2,19.6,2019-08-10T14:00:00Z,90,3,0,0,0,0,1,0,10565,1,1,2.0,2,0,0,0,45,False,0,1
John_Fleck_301,0,0,9,0,28.5,301,2,1,0,3.7,8.2,2019-08-10T14:00:00Z,90,3,0,0,0,0,1,0,9891,1,1,0.0,1,0,0,0,50,False,1,1
John_Lundstram_297,0,1,20,0,27.2,297,2,1,0,3.5,4.8,2019-08-10T14:00:00Z,77,3,0,0,0,0,1,0,410353,1,1,3.0,3,0,0,0,40,False,0,1
John_McGinn_31,0,0,23,0,13.4,31,6,3,1,8.7,49.6,2019-08-10T16:30:00Z,90,17,0,0,0,0,1,0,126685,1,3,24.0,7,0,0,0,55,False,0,1
John_Ruddy_412,0,0,0,0,0.0,412,5,0,0,0.0,0.0,2019-08-11T13:00:00Z,0,9,0,0,0,0,1,0,29942,0,0,0.0,0,0,0,0,45,False,0,1
John_Stones_207,0,0,33,1,0.8,207,8,0,0,2.0,18.8,2019-08-10T11:30:00Z,90,19,0,0,0,0,1,0,194117,5,0,0.0,6,0,0,0,55,False,0,1
Jonas_Lössl_479,0,0,0,0,0.0,479,4,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,7,0,0,0,0,1,0,41384,0,0,0.0,0,0,0,0,45,False,0,1
Jonathan_Castro Otto_402,0,0,18,1,12.3,402,5,0,0,2.8,16.0,2019-08-11T13:00:00Z,90,9,0,0,0,0,1,0,70548,0,0,0.0,5,0,0,0,55,False,1,1
Jonathan_Kodjia_26,0,0,4,0,0.0,26,6,2,0,0.2,0.0,2019-08-10T16:30:00Z,16,17,0,0,0,0,1,0,26144,1,3,2.0,1,0,0,0,55,False,0,1
Jonjo_Shelvey_269,0,0,4,0,4.8,269,10,0,0,3.6,5.0,2019-08-11T13:00:00Z,53,1,0,0,0,0,1,0,19128,1,0,26.0,1,0,0,0,50,True,0,1
Jonny_Evans_162,0,1,30,1,0.3,162,5,0,0,3.7,27.4,2019-08-11T13:00:00Z,90,20,0,0,0,0,1,0,41342,0,0,9.0,7,0,0,0,50,True,0,1
Jordan_Ayew_468,0,0,8,1,12.8,468,4,0,0,4.1,9.0,2019-08-10T14:00:00Z,64,8,0,0,0,0,1,0,155018,0,0,19.0,2,0,0,0,50,True,0,1
Jordan_Henderson_198,0,0,12,0,6.2,198,1,1,0,5.9,12.2,2019-08-09T19:00:00Z,90,14,0,0,0,0,1,0,39328,1,4,41.0,2,0,0,0,55,True,0,1
Jordan_Pickford_148,0,1,25,1,0.0,148,4,0,0,2.1,20.8,2019-08-10T14:00:00Z,90,7,0,0,0,0,1,2,513077,0,0,0.0,7,0,0,0,55,False,0,1
Jordon_Ibe_78,0,0,0,0,0.0,78,2,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,15,0,0,0,0,1,0,22253,1,1,0.0,0,0,0,0,50,True,0,1
Jorge Luiz_Frello Filho_118,0,0,10,0,4.4,118,9,3,0,1.9,6.2,2019-08-11T15:30:00Z,72,12,0,0,0,0,1,0,220477,0,4,8.0,1,0,0,0,50,False,1,1
Jose Luis_Mato Sanmartín_261,0,0,0,0,0.0,261,10,0,0,0.0,0.0,2019-08-11T13:00:00Z,0,1,0,0,0,0,1,0,4140,1,0,0.0,0,0,0,0,50,True,0,1
Joseph_Gomez_184,0,0,10,0,11.8,184,1,1,0,2.6,14.0,2019-08-09T19:00:00Z,90,14,0,0,0,0,1,0,101038,1,4,0.0,2,0,0,0,55,True,0,1
Joseph_Willock_490,0,0,6,1,1.7,490,10,0,0,1.0,2.0,2019-08-11T13:00:00Z,63,13,0,0,0,0,1,0,7466,1,0,6.0,3,0,0,0,50,False,0,1
Joshua_King_68,0,0,6,0,12.4,68,2,1,0,4.0,6.0,2019-08-10T14:00:00Z,90,15,0,0,0,0,1,0,1189451,1,1,22.0,2,0,0,0,65,True,0,1
Josip_Drmic_434,0,0,3,0,0.3,434,1,0,0,0.2,0.0,2019-08-09T19:00:00Z,7,10,0,0,0,0,1,0,11189,1,4,2.0,1,0,0,0,55,False,0,1
José Diogo_Dalot Teixeira_229,0,0,0,0,0.0,229,9,0,0,0.0,0.0,2019-08-11T15:30:00Z,0,6,0,0,0,0,1,0,12005,0,4,0.0,0,0,0,0,50,True,0,1
José Heriberto_Izquierdo Mena_51,0,0,0,0,0.0,51,7,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,18,0,0,0,0,1,0,178,3,0,0.0,0,0,0,0,55,False,0,1
José Ignacio_Peleteiro Romallo_36,0,0,1,0,0.8,36,6,3,0,0.4,3.6,2019-08-10T16:30:00Z,31,17,0,0,0,0,1,0,16049,1,3,0.0,1,0,0,0,60,False,0,1
José Ángel_Esmorís Tasende_440,0,0,0,0,0.0,440,8,0,0,0.0,0.0,2019-08-10T11:30:00Z,0,19,0,0,0,0,1,0,14821,5,0,0.0,0,0,0,0,50,False,0,1
José_Holebas_353,0,0,7,0,3.8,353,7,3,0,1.6,12.6,2019-08-10T14:00:00Z,90,4,0,0,0,0,1,0,253744,3,0,0.0,1,0,0,0,50,True,0,1
João Filipe Iria_Santos Moutinho_415,0,0,11,1,29.8,415,5,0,0,5.2,21.8,2019-08-11T13:00:00Z,90,9,0,0,0,0,1,0,397333,0,0,0.0,3,0,0,0,55,False,0,1
João Pedro Cavaco_Cancelo_518,0,0,0,0,0.0,518,8,0,0,0.0,0.0,2019-08-10T11:30:00Z,0,19,0,0,0,0,1,0,67202,5,0,0.0,0,0,0,0,55,False,0,1
